time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
65100,2023-07-20 18:05:27,38.4387136861745,-109.312311237289,354.986888,,,8283.3177709717,83.66142,0.447388,1109.34058668,1173.33665172,19,5,10.038,8285.6143589717,357.283476,39.0569724,1109.65226648,0,0.447388,0,91.3, 4.4, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,63.3,-0.8,0,21,3.368,3.369,3.373,0,0,0,10.448,80.42,8283.3177709717,354.986888,15,Go_Home,
65200,2023-07-20 18:05:27,38.4387146362692,-109.312310774404,354.986888,,,8283.3177709717,83.66142,0.7158208,1108.99281764,1173.70738664,19,5,10.038,8285.6143589717,357.283476,39.0569724,1109.65226648,0.223694,0.671082,0,83.3, 3, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,53.3,0,0,21,3.368,3.369,3.373,0,0,0,10.448,80.42,8283.3177709717,354.986888,15,Go_Home,
65300,2023-07-20 18:05:27,38.4387148028853,-109.312310436744,354.986888,,,8283.3177709717,83.66142,0.8052984,1108.93048168,1173.82221604,19,5,10.038,8285.6143589717,357.283476,39.0569724,1109.65226648,0.447388,0.671082,0.223694,75.4, 3.2, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,44.4,0,0,21,3.368,3.369,3.373,0,0,0,10.448,80.42,8283.3177709717,354.986888,15,Go_Home,
65400,2023-07-20 18:05:27,38.4387160231829,-109.312309761718,354.986888,,,8283.3177709717,83.66142,0.8052984,1108.4810066,1174.30778036,19,5,10.038,8285.6143589717,357.283476,39.0569724,1109.65226648,0.671082,0.671082,0.223694,67.4, 4.8, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,35.7,0,0,21,3.368,3.369,3.373,0,0,0,10.448,80.42,8283.3177709717,354.986888,15,Go_Home,
65500,2023-07-20 18:05:28,38.4387163336696,-109.312309352594,355.643056,,,8283.9739389717,83.66142,1.11847,1108.3661772,1174.47182236,19,5,10.038,8285.6143589717,357.283476,39.0569724,1109.65226648,0.671082,0.894776,0,59.5, 6.3, 1.7,0,0,1024,1024,1024,1024,0,0,0,0,27.4,0,0,21,3.368,3.369,3.373,0,0,0,10.448,80.42,8283.9739389717,355.643056,15,Go_Home,
65600,2023-07-20 18:05:28,38.4387174533947,-109.312308883128,355.314972,,,8283.6458549717,83.66142,1.11847,1107.9560722,1174.9016124,19,5,10.038,8285.6143589717,357.283476,39.0569724,1109.65226648,0.671082,0.894776,0.223694,52.1, 7.7, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,19.8,0,0,21,3.368,3.369,3.373,0,0,0,10.448,80.42,8283.6458549717,355.314972,15,Go_Home,
65700,2023-07-20 18:05:28,38.438717775391,-109.31230844878,355.314972,,,8283.6458549717,83.66142,1.11847,1107.83468112,1175.07221608,19,5,10.038,8285.6143589717,357.283476,39.0569724,1109.65226648,0.671082,0.894776,0.447388,45, 7.2, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,12.9,0,0,21,3.368,3.369,3.373,0,0,0,10.448,80.42,8283.6458549717,355.314972,15,Go_Home,
65800,2023-07-20 18:05:28,38.4387188764815,-109.312307864198,355.643056,,,8283.9739389717,83.66142,0.9395148,1107.4311378,1175.50528696,19,5,10.038,8285.6143589717,357.283476,39.0569724,1109.65226648,0.671082,0.671082,0.223694,38, 6.5, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,6,0,0,21,3.368,3.369,3.373,0,0,0,10.448,80.42,8283.9739389717,355.643056,15,Go_Home,
65900,2023-07-20 18:05:28,38.4387192124538,-109.312307470371,355.314972,,,8283.6458549717,83.66142,0.9395148,1107.30646588,1175.6726098,19,5,10.038,8285.6143589717,357.283476,39.0569724,1109.65226648,0.671082,0.671082,0.447388,30.9, 5.8, -4.2,0,0,1024,1024,1024,1024,0,0,0,0,359.3,0,0,21,3.368,3.369,3.373,0,0,0,10.448,80.42,8283.6458549717,355.314972,15,Go_Home,
66000,2023-07-20 18:05:28,38.438720214342,-109.312306984821,355.314972,,,8283.6458549717,83.66142,0.9395148,1106.9390118,1176.06302976,19,5,10.038,8285.6143589717,357.283476,39.0569724,1109.65226648,0.671082,0.671082,0.447388,23.8, 5.2, -4.2,0,0,1024,1024,1024,1024,0,0,0,0,352.2,0,0,21,3.368,3.369,3.373,0,0,0,10.448,80.42,8283.6458549717,355.314972,15,Go_Home,
66100,2023-07-20 18:05:28,38.4387205629201,-109.312306658745,355.314972,,,8283.6458549717,83.66142,0.9395148,1106.81105904,1176.22051008,19,5,10.126,8285.6143589717,357.283476,39.0569724,1109.65226648,0.671082,0.671082,0.447388,16.4, 4.9, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,344.9,0,0,21,3.375,3.375,3.379,0,0,0,8.63,80.42,8283.6458549717,355.314972,15,Go_Home,
66200,2023-07-20 18:05:28,38.4387212343167,-109.312306284915,355.643056,,,8283.9739389717,83.66142,0.6263432,1106.56499604,1176.48953896,19,5,10.126,8285.6143589717,357.283476,39.0569724,1109.65226648,0.447388,0.447388,0.447388,9.1, 4.8, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,337.3,0,0,21,3.375,3.375,3.379,0,0,0,8.63,80.42,8283.9739389717,355.643056,15,Go_Home,
66300,2023-07-20 18:05:28,38.4387216018036,-109.312305944166,355.97114,,,8284.3020229717,83.66142,0.6263432,1106.42720076,1176.65358096,19,5,10.126,8285.6143589717,357.283476,39.0569724,1109.65226648,0.447388,0.447388,0.223694,4.5, 4.7, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,331.4,0,0,21,3.375,3.375,3.379,0,0,0,8.63,80.42,8284.3020229717,355.97114,15,Go_Home,
66400,2023-07-20 18:05:29,38.4387220726033,-109.312305748966,355.97114,,,8284.3020229717,83.66142,0.6263432,1106.25659708,1176.83402716,19,5,10.126,8285.6143589717,357.283476,39.0569724,1109.65226648,0.447388,0.447388,0.447388,2, 4.1, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,327.9,0,0,21,3.375,3.375,3.379,0,0,0,8.63,80.42,8284.3020229717,355.97114,15,Go_Home,"Ascending and returning to home..."
66500,2023-07-20 18:05:29,38.43872238309,-109.31230543583,355.97114,,,8284.3020229717,83.66142,0.4921268,1106.14176768,1176.97838412,19,5,10.126,8285.6143589717,357.283476,39.0569724,1109.65226648,0.223694,0.447388,0.223694,1.6, 2, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,326.3,0,0,21,3.375,3.375,3.379,0,0,0,8.63,80.42,8284.3020229717,355.97114,15,Go_Home,
66600,2023-07-20 18:05:29,38.4387226598698,-109.312305021721,355.97114,,,8284.3020229717,83.66142,0.4921268,1106.04006164,1177.13586444,19,5,10.126,8285.6143589717,357.283476,39.0569724,1109.65226648,0.223694,0.447388,0,1.6, 0.6, -5.8,0,0,1024,1024,1024,1024,0,0,0,0,325.7,0,0,21,3.375,3.375,3.379,0,0,0,8.63,80.42,8284.3020229717,355.97114,15,Go_Home,
66700,2023-07-20 18:05:29,38.4387229980345,-109.312304721803,355.97114,,,8284.3020229717,83.66142,0.6263432,1105.91210888,1177.28350224,19,5,10.126,8285.6143589717,357.283476,39.0569724,1109.65226648,0.447388,0.447388,-0.894776,1.6, 2.3, -5.1,0,0,1024,1024,1024,1024,0,0,0,0,325.5,0,0,21,3.375,3.375,3.379,0,0,0,8.63,80.42,8284.3020229717,355.97114,15,Go_Home,
66800,2023-07-20 18:05:29,38.4387232071266,-109.312304603971,356.299224,,,8284.6301069717,83.66142,0.6263432,1105.83664956,1177.36880408,19,5,10.126,8285.6143589717,357.283476,39.0569724,1109.65226648,0.447388,0.447388,-2.013246,1.6, 3.1, -4.9,0,0,1024,1024,1024,1024,0,0,0,0,325.6,0,0,21,3.375,3.375,3.379,0,0,0,8.63,80.42,8284.6301069717,356.299224,15,Go_Home,
66900,2023-07-20 18:05:29,38.4387235633779,-109.312304357525,356.955392,,,8285.2862749717,83.66142,0.6263432,1105.70541596,1177.51644188,19,5,10.126,8285.6143589717,357.283476,39.0569724,1109.65226648,0.447388,0.447388,-3.131716,1.4, 3.8, -4.9,0,0,1024,1024,1024,1024,0,0,0,0,325.5,0,0,21,3.375,3.375,3.379,0,0,0,8.63,80.42,8285.2862749717,356.955392,15,Go_Home,
67000,2023-07-20 18:05:29,38.4387236486041,-109.312303945794,358.267728,,,8286.5986109717,83.66142,0.6263432,1105.67260756,1177.63783296,19,5,10.126,8286.5986109717,358.267728,39.0569724,1109.65226648,0.223694,0.223694,-4.697574,1.4, 4.2, -4.8,0,0,1024,1024,1029,1024,0,0,1,0,325.6,0,0,21,3.375,3.375,3.379,0,0,0,8.63,80.42,8286.5986109717,358.267728,15,Go_Home,
67100,2023-07-20 18:05:29,38.438723947033,-109.312303710374,359.25198,,,8287.5828629717,83.66142,0.3131716,1105.56433984,1177.76578572,19,5,10.127,8287.5828629717,359.25198,39.0569724,1109.65226648,0.223694,0.223694,-5.816044,1.3, 4.2, -5.2,0,0,1024,1024,1684,1024,0,0,100,0,325.6,0,0,21,3.3,3.291,3.29,0,0,0,8.53,80.42,8287.5828629717,359.25198,15,Go_Home,
67200,2023-07-20 18:05:29,38.4387237250611,-109.312303418849,360.236232,,,8288.5671149717,83.66142,0.3131716,1105.64308,1177.88061512,19,5,10.127,8288.5671149717,360.236232,39.0569724,1109.65226648,0.223694,0.223694,-7.158208,1.2, 4.1, -5.8,0,0,1024,1024,1684,1024,0,0,100,0,325.6,0,0,21,3.3,3.291,3.29,0,0,0,8.53,80.42,8288.5671149717,360.236232,15,Go_Home,
67300,2023-07-20 18:05:29,38.4387239859466,-109.312303192761,360.8924,,,8289.2232829717,83.66142,0.3131716,1105.54793564,1177.99872536,19,5,10.127,8289.2232829717,360.8924,39.0569724,1109.65226648,0.223694,0.223694,-8.052984,1.3, 3.7, -6.3,0,0,1024,1024,1684,1024,0,0,100,0,325.6,0,0,21,3.3,3.291,3.29,0,0,0,8.53,80.42,8289.2232829717,360.8924,15,Go_Home,
67400,2023-07-20 18:05:29,38.438723961009,-109.312302756899,362.53282,,,8290.8637029717,83.66142,0.3131716,1105.55449732,1178.12339728,19,5,10.127,8290.8637029717,362.53282,39.0569724,1109.65226648,0.223694,0.223694,-9.171454,1.2, 3.8, -6.4,0,0,1024,1024,1348,1024,0,0,49,0,325.6,0,0,21,3.3,3.291,3.29,0,0,0,8.53,80.42,8290.8637029717,362.53282,15,Go_Home,
67500,2023-07-20 18:05:30,38.4387241824329,-109.312302611721,363.845156,,,8292.1760389717,83.66142,0.223694,1105.47247632,1178.21197996,19,5,10.127,8292.1760389717,363.845156,39.0569724,1109.65226648,0,0.223694,-10.289924,1.2, 3.7, -6.4,0,0,1024,1024,1024,1024,0,0,0,0,325.6,0,0,21,3.3,3.291,3.29,0,0,0,8.53,80.42,8292.1760389717,363.845156,15,Go_Home,
67600,2023-07-20 18:05:30,38.4387239445667,-109.312302428762,365.81366,,,8294.1445429717,83.66142,0.223694,1105.55777816,1178.313686,19,5,10.127,8294.1445429717,365.81366,39.0569724,1109.65226648,0,0.223694,-10.961006,1.1, 3.3, -6.7,0,0,1024,1024,1024,1024,0,0,0,0,325.6,0,0,21,3.3,3.291,3.29,0,0,0,8.53,80.42,8294.1445429717,365.81366,15,Go_Home,
67700,2023-07-20 18:05:30,38.4387241235144,-109.312302357163,367.45408,,,8295.7849629717,83.66142,0.3131716,1105.49216136,1178.38258364,19,5,10.127,8295.7849629717,367.45408,39.0569724,1109.65226648,0.223694,0.223694,-11.1847,1.1, 3.7, -7.9,0,0,1024,1024,1024,1024,0,0,0,0,325.5,0,0,21,3.3,3.291,3.29,0,0,0,8.53,80.42,8295.7849629717,367.45408,15,Go_Home,
67800,2023-07-20 18:05:30,38.4387237491766,-109.312302180567,369.422584,,,8297.7534669717,83.66142,0.3131716,1105.62995664,1178.5269406,19,5,10.127,8297.7534669717,369.422584,39.0569724,1109.65226648,0.223694,0.223694,-10.737312,1, 4.6, -8.9,0,0,1024,1024,1024,1024,0,0,0,0,325.6,0,0,21,3.3,3.291,3.29,0,0,0,8.53,80.42,8297.7534669717,369.422584,15,Go_Home,
67900,2023-07-20 18:05:30,38.4387238897588,-109.31230215654,371.063004,,,8299.3938869717,83.66142,0.3131716,1105.5774632,1178.57943404,19,5,10.127,8299.3938869717,371.063004,39.0569724,1109.65226648,0.223694,0.223694,-10.06623,0.9, 5.1, -9.5,0,0,1024,1024,1024,1024,0,0,0,0,325.6,0,0,21,3.3,3.291,3.29,0,0,0,8.53,80.42,8299.3938869717,371.063004,15,Go_Home,
68000,2023-07-20 18:05:30,38.4387236606618,-109.312301908213,372.37534,,,8300.7062229717,83.66142,0.3131716,1105.6594842,1178.6909826,19,5,10.127,8300.7062229717,372.37534,39.0569724,1109.65226648,0.223694,0.223694,-9.171454,1, 5.1, -9.9,0,0,1024,1024,1024,1024,0,0,0,0,325.6,0,0,21,3.3,3.291,3.29,0,0,0,8.53,80.42,8300.7062229717,372.37534,15,Go_Home,
68100,2023-07-20 18:05:30,38.4387237837055,-109.312301916392,373.687676,,,8302.0185589717,83.66142,0.3131716,1105.61683328,1178.73363352,19,5,9.83,8302.0185589717,373.687676,39.0569724,1109.65226648,0.223694,0.223694,-8.276678,1, 5.4, -10.1,0,0,1024,1024,1024,1024,0,0,0,0,325.6,0,0,21,3.365,3.366,3.372,0,0,0,17.471,80.6,8302.0185589717,373.687676,15,Go_Home,
68200,2023-07-20 18:05:30,38.4387236146232,-109.312302180304,375.000012,,,8303.3308949717,83.66142,0.3131716,1105.67916924,1178.83205872,19,5,9.83,8303.3308949717,375.000012,39.0569724,1109.65226648,0.223694,0.223694,-7.381902,0.9, 6.1, -10.7,0,0,1024,1024,1024,1024,0,0,0,0,325.6,0,0,21,3.365,3.366,3.372,0,0,0,17.471,80.6,8303.3308949717,375.000012,15,Go_Home,
68300,2023-07-20 18:05:30,38.4387237343784,-109.312302285798,375.65618,,,8303.9870629717,83.66142,0.223694,1105.63323748,1178.88455216,19,5,9.83,8303.9870629717,375.65618,39.0569724,1109.65226648,0.223694,0,-6.487126,0.8, 6.7, -10.4,0,0,1024,1024,1024,1024,0,0,0,0,325.6,0,0,21,3.365,3.366,3.372,0,0,0,17.471,80.6,8303.9870629717,375.65618,15,Go_Home,
68400,2023-07-20 18:05:31,38.4387235776279,-109.312302424733,376.640432,,,8304.9713149717,83.66142,0.223694,1105.6922926,1178.9534498,19,5,9.83,8304.9713149717,376.640432,39.0569724,1109.65226648,0.223694,0,-5.368656,0.8, 6.7, -10,0,0,1024,1024,1024,1024,0,0,0,0,325.6,0,0,21,3.365,3.366,3.372,0,0,0,17.471,80.6,8304.9713149717,376.640432,15,Go_Home,
68500,2023-07-20 18:05:31,38.4387236584695,-109.312302595354,376.968516,,,8305.2993989717,83.66142,0.223694,1105.66276504,1179.01250492,19,5,9.83,8305.2993989717,376.968516,39.0569724,1109.65226648,0.223694,0,-4.250186,1, 0.8, -4.5,0,0,1024,1024,1024,1024,0,0,0,0,325.6,0,0,21,3.365,3.366,3.372,0,0,0,17.471,80.6,8305.2993989717,376.968516,15,Go_Home,"Auto returning to home..."
68600,2023-07-20 18:05:31,38.4387235113104,-109.312302735168,377.2966,,,8305.6274829717,83.66142,0.223694,1105.71853932,1179.07812172,19,5,9.83,8305.6274829717,377.2966,39.0569724,1109.65226648,0.223694,0,-3.579104,1, -7.8, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,325.6,0,0,21,3.365,3.366,3.372,0,0,0,17.471,80.6,8305.6274829717,377.2966,15,Go_Home,
68700,2023-07-20 18:05:31,38.4387236795706,-109.312302836305,377.624684,,,8305.9555669717,83.66142,0.447388,1105.65620336,1179.14701936,19,5,9.83,8305.9555669717,377.624684,39.0569724,1109.65226648,0.447388,0,-2.460634,0.9, -5.8, -1,0,0,1024,1024,1024,1024,0,0,0,0,325.6,0,0,21,3.365,3.366,3.372,0,0,0,17.471,80.6,8305.9555669717,377.624684,15,Go_Home,"Max Height Above Ground Level (AGL): 121m."
68800,2023-07-20 18:05:31,38.4387238955137,-109.312303111097,377.952768,,,8306.2836509717,83.66142,0.447388,1105.58074404,1179.25856792,19,5,9.83,8306.2836509717,377.952768,39.0569724,1109.65226648,0.671082,0,-1.342164,0.8, -3, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,325.6,0,0,21,3.365,3.366,3.372,0,0,0,17.471,80.6,8306.2836509717,377.952768,15,Go_Home,
68900,2023-07-20 18:05:31,38.4387241744858,-109.312303139847,377.952768,,,8306.2836509717,83.66142,0.671082,1105.479038,1179.36027396,19,5,9.83,8306.2836509717,377.952768,39.0569724,1109.65226648,0.671082,0,-0.447388,0.9, -5.1, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,325.5,0,0,21,3.365,3.366,3.372,0,0,0,17.471,80.6,8306.2836509717,377.952768,15,Go_Home,
69000,2023-07-20 18:05:31,38.4387245397804,-109.31230337536,377.952768,,,8306.2836509717,83.66142,0.894776,1105.34452356,1179.50791176,19,5,9.83,8306.2836509717,377.952768,39.0569724,1109.65226648,0.894776,0,0,1.1, -7.1, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,325.5,0,0,21,3.365,3.366,3.372,0,0,0,17.471,80.6,8306.2836509717,377.952768,15,Go_Home,
69100,2023-07-20 18:05:31,38.4387249702964,-109.312303350857,377.624684,,,8305.9555669717,83.66142,1.11847,1105.18704324,1179.66539208,19,5,10.209,8306.2836509717,377.952768,39.0569724,1109.65226648,1.11847,0,0.223694,1.2, -7.4, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,325.5,0,0,21,3.423,3.412,3.406,0,0,0,7.294,80.6,8305.9555669717,377.624684,15,Go_Home,
69200,2023-07-20 18:05:31,38.4387254871348,-109.312303573949,377.2966,,,8305.6274829717,83.66142,1.342164,1105.00003536,1179.86552332,19,5,10.209,8306.2836509717,377.952768,39.0569724,1109.65226648,1.342164,0,0.447388,1.3, -7.1, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,325.4,0,0,21,3.423,3.412,3.406,0,0,0,7.294,80.6,8305.6274829717,377.2966,15,Go_Home,
69300,2023-07-20 18:05:31,38.4387261777142,-109.312303502983,377.2966,,,8305.6274829717,83.66142,1.565858,1104.74741068,1180.118148,19,5,10.209,8306.2836509717,377.952768,39.0569724,1109.65226648,1.565858,0,0.447388,1.1, -6.5, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,325.4,0,0,21,3.423,3.412,3.406,0,0,0,7.294,80.6,8305.6274829717,377.2966,15,Go_Home,
69400,2023-07-20 18:05:32,38.4387268063607,-109.312303559981,376.968516,,,8305.2993989717,83.66142,1.789552,1104.52103272,1180.3478068,19,5,10.209,8306.2836509717,377.952768,39.0569724,1109.65226648,1.789552,0,0.223694,1, -5.7, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,325.4,0,0,21,3.423,3.412,3.406,0,0,0,7.294,80.6,8305.2993989717,376.968516,15,Go_Home,
69500,2023-07-20 18:05:32,38.4387277515228,-109.312303336638,376.640432,,,8304.9713149717,83.66142,2.0356154,1104.17326368,1180.69885668,19,5,10.209,8306.2836509717,377.952768,39.0569724,1109.65226648,2.013246,0.223694,0.223694,1, -5.9, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,325.4,0,0,21,3.423,3.412,3.406,0,0,0,7.294,80.6,8304.9713149717,376.640432,15,Go_Home,
69600,2023-07-20 18:05:32,38.4387285202034,-109.312303265088,376.312348,,,8304.6432309717,83.66142,2.23694,1103.89439228,1180.98100892,19,5,10.209,8306.2836509717,377.952768,39.0569724,1109.65226648,2.23694,0.223694,0,1.1, -5.5, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,325.4,0,0,21,3.423,3.412,3.406,0,0,0,7.294,80.6,8304.6432309717,376.312348,15,Go_Home,
69700,2023-07-20 18:05:32,38.4387295626495,-109.312303004072,375.984264,,,8304.3151469717,83.66142,2.460634,1103.510534,1181.36814804,19,5,10.209,8306.2836509717,377.952768,39.0569724,1109.65226648,2.460634,0.223694,0,1, -4.8, -4.5,0,0,1024,1024,1024,1024,0,0,0,0,325.4,0,0,21,3.423,3.412,3.406,0,0,0,7.294,80.6,8304.3151469717,375.984264,15,Go_Home,
69800,2023-07-20 18:05:32,38.4387307621201,-109.312302725175,375.984264,,,8304.3151469717,83.66142,2.684328,1103.07418228,1181.81106144,19,5,10.209,8306.2836509717,377.952768,39.0569724,1109.65226648,2.684328,0.223694,-0.223694,1, -4.6, -5.3,0,0,1024,1024,1024,1024,0,0,0,0,325.4,0,0,21,3.423,3.412,3.406,0,0,0,7.294,80.6,8304.3151469717,375.984264,15,Go_Home,
69900,2023-07-20 18:05:32,38.4387321098461,-109.312302425176,376.312348,,,8304.6432309717,83.66142,2.908022,1102.57877544,1182.31302996,19,5,10.209,8306.2836509717,377.952768,39.0569724,1109.65226648,2.908022,0,-0.447388,1.1, -5.6, -5.8,0,0,1024,1024,1186,1024,0,0,25,0,325.3,0,0,21,3.423,3.412,3.406,0,0,0,7.294,80.6,8304.6432309717,376.312348,15,Go_Home,
70000,2023-07-20 18:05:32,38.4387334381152,-109.312302122968,376.968516,,,8305.2993989717,83.66142,3.35541,1102.09321112,1182.80515596,19,5,10.209,8306.2836509717,377.952768,39.0569724,1109.65226648,3.35541,0,-0.671082,1.1, -5.8, -5.3,0,0,1024,1024,1684,1024,0,0,100,0,325.4,0,0,21,3.423,3.412,3.406,0,0,0,7.294,80.6,8305.2993989717,376.968516,15,Go_Home,
70100,2023-07-20 18:05:32,38.4387348428414,-109.312301874658,376.968516,,,8305.2993989717,83.66142,3.579104,1101.58140008,1183.32024784,19,5,10.077,8306.2836509717,377.952768,39.0569724,1109.65226648,3.579104,0,-0.671082,1.1, -5.8, -5.6,0,0,1024,1024,1684,1024,0,0,100,0,325.3,0,0,21,3.356,3.355,3.354,0,0,0,8.097,80.78,8305.2993989717,376.968516,15,Go_Home,
70200,2023-07-20 18:05:32,38.43873634814,-109.312301429792,377.2966,,,8305.6274829717,83.66142,3.802798,1101.03021896,1183.88455232,19,5,10.077,8306.2836509717,377.952768,39.0569724,1109.65226648,3.802798,0.223694,-0.671082,1.1, -6.1, -6.1,0,0,1024,1024,1684,1024,0,0,100,0,325.3,0,0,21,3.356,3.355,3.354,0,0,0,8.097,80.78,8305.6274829717,377.2966,15,Go_Home,
70300,2023-07-20 18:05:32,38.4387380806174,-109.31230115365,377.2966,,,8305.6274829717,83.66142,4.026492,1100.39701684,1184.52103528,20,5,10.077,8306.2836509717,377.952768,39.0569724,1109.65226648,4.026492,0.223694,-0.447388,1.1, -5.9, -6.9,0,0,1024,1024,1684,1024,0,0,100,0,325.3,0,0,21,3.356,3.355,3.354,0,0,0,8.097,80.78,8305.6274829717,377.2966,15,Go_Home,
70400,2023-07-20 18:05:33,38.4387398662584,-109.312300745494,377.2966,,,8305.6274829717,83.66142,4.250186,1099.74412968,1185.18376496,20,5,10.077,8306.2836509717,377.952768,39.0569724,1109.65226648,4.250186,0.223694,-0.223694,1.2, -6.2, -7.6,0,0,1024,1024,1684,1024,0,0,100,0,325.3,0,0,21,3.356,3.355,3.354,0,0,0,8.097,80.78,8305.6274829717,377.2966,15,Go_Home,
70500,2023-07-20 18:05:33,38.4387417045149,-109.312300528607,377.2966,,,8305.6274829717,83.66142,4.250186,1099.07155748,1185.85633716,20,5,10.077,8306.2836509717,377.952768,39.0569724,1109.65226648,4.47388,0.223694,0,1.4, -6.9, -7.7,0,0,1024,1024,1684,1024,0,0,100,0,325.2,0,0,21,3.356,3.355,3.354,0,0,0,8.097,80.78,8305.6274829717,377.2966,15,Go_Home,
70600,2023-07-20 18:05:33,38.4387432698282,-109.312300221999,377.2966,,,8305.6274829717,83.66142,4.697574,1098.50069132,1186.433765,20,5,10.077,8306.2836509717,377.952768,39.0569724,1109.65226648,4.697574,0,0,1.4, -6.8, -7.8,0,0,1024,1024,1684,1024,0,0,100,0,325.2,0,0,21,3.356,3.355,3.354,0,0,0,8.097,80.78,8305.6274829717,377.2966,15,Go_Home,
70700,2023-07-20 18:05:33,38.4387452826479,-109.312300080675,377.624684,,,8305.9555669717,83.66142,5.144962,1097.76578316,1187.171954,20,5,10.077,8306.2836509717,377.952768,39.0569724,1109.65226648,5.144962,0,-0.223694,1.4, -7.1, -7.4,0,0,1024,1024,1684,1024,0,0,100,0,325.2,0,0,21,3.356,3.355,3.354,0,0,0,8.097,80.78,8305.9555669717,377.624684,15,Go_Home,
70800,2023-07-20 18:05:33,38.438748215692,-109.31229963717,377.624684,,,8305.9555669717,83.66142,5.368656,1096.69294848,1188.24806952,20,5,10.077,8306.2836509717,377.952768,39.0569724,1109.65226648,5.368656,0,-0.223694,1.4, -7.3, -6.9,0,0,1024,1024,1684,1024,0,0,100,0,325.1,0,0,21,3.356,3.355,3.354,0,0,0,8.097,80.78,8305.9555669717,377.624684,15,Go_Home,
70900,2023-07-20 18:05:33,38.4387506455997,-109.312299540576,377.624684,,,8305.9555669717,83.66142,5.59235,1095.80712168,1189.13389632,20,5,10.077,8306.2836509717,377.952768,39.0569724,1109.65226648,5.59235,0,-0.223694,1.4, -6, -7.3,0,0,1024,1024,1684,1024,0,0,100,0,325.2,0,0,21,3.356,3.355,3.354,0,0,0,8.097,80.78,8305.9555669717,377.624684,15,Go_Home,
71000,2023-07-20 18:05:33,38.4387530645458,-109.312299242108,377.952768,,,8306.2836509717,83.66142,5.816044,1094.92129488,1190.02300396,20,5,10.077,8306.2836509717,377.952768,39.0569724,1109.65226648,5.816044,0,-0.223694,1.3, -4.6, -7.9,0,0,1024,1024,1684,1024,0,0,100,0,325.1,0,0,21,3.356,3.355,3.354,0,0,0,8.097,80.78,8306.2836509717,377.952768,15,Go_Home,
71100,2023-07-20 18:05:33,38.4387554303283,-109.31229920109,377.952768,,,8306.2836509717,83.66142,6.039738,1094.05843396,1190.88586488,20,5,10.114,8306.2836509717,377.952768,39.0569724,1109.65226648,6.039738,0,-0.223694,1.4, -5.4, -7.7,0,0,1024,1024,1684,1024,0,0,100,0,325.1,0,0,21,3.369,3.365,3.365,0,0,0,9.929,80.78,8306.2836509717,377.952768,15,Go_Home,
71200,2023-07-20 18:05:33,38.4387580457606,-109.312299081683,377.624684,,,8305.9555669717,83.66142,6.263432,1093.10370952,1191.84058932,20,5,10.114,8306.2836509717,377.952768,39.0569724,1109.65226648,6.263432,0,0,1.4, -5.7, -6.8,0,0,1024,1024,1684,1024,0,0,100,0,325.1,0,0,21,3.369,3.365,3.365,0,0,0,9.929,80.78,8305.9555669717,377.624684,15,Go_Home,
71300,2023-07-20 18:05:33,38.438760702573,-109.312299118365,377.952768,,,8306.2836509717,83.66142,6.487126,1092.13586172,1192.80843712,20,5,10.114,8306.2836509717,377.952768,39.0569724,1109.65226648,6.487126,0,0,1.3, -6, -5.8,0,0,1024,1024,1684,1024,0,0,100,0,325.1,0,0,21,3.369,3.365,3.365,0,0,0,9.929,80.78,8306.2836509717,377.952768,15,Go_Home,
